/data/annotations/trimaps/Abyssinian_1.png,0.0762333333333333,0.171808333333333
/data/annotations/trimaps/Abyssinian_10.png,0.106074666666667,0.271781333333333
/data/annotations/trimaps/Abyssinian_100.png,0.148969543147208,0.417020304568528
/data/annotations/trimaps/Abyssinian_101.png,0.183074192403266,0.292353567625133
/data/annotations/trimaps/Abyssinian_102.png,0.151870967741935,0.679462365591398
/data/annotations/trimaps/Abyssinian_103.png,0.108296296296296,0.279253561253561
/data/annotations/trimaps/Abyssinian_104.png,0.114104683195592,0.333250688705234
/data/annotations/trimaps/Abyssinian_105.png,0.092576,0.213674666666667
/data/annotations/trimaps/Abyssinian_106.png,0.0938065846761068,0.335317611694336
/data/annotations/trimaps/Abyssinian_107.png,0.163950892857143,0.507294642857143
/data/annotations/trimaps/Abyssinian_108.png,0.153683168316832,0.53179702970297
/data/annotations/trimaps/Abyssinian_109.png,0.241513002364066,0.53779353821907
/data/annotations/trimaps/Abyssinian_11.png,0.10230396412037,0.268518518518519
/data/annotations/trimaps/Abyssinian_110.png,0.148738244514107,0.619373040752351
/data/annotations/trimaps/Abyssinian_111.png,0.109099502487562,0.339935323383085
/data/annotations/trimaps/Abyssinian_112.png,0.162036734693878,0.641824489795918
/data/annotations/trimaps/Abyssinian_113.png,0.105922794117647,0.22825
/data/annotations/trimaps/Abyssinian_114.png,0.0794252364066194,0.212802895981087
/data/annotations/trimaps/Abyssinian_115.png,0.152741144414169,0.413940054495913
/data/annotations/trimaps/Abyssinian_116.png,0.154366366366366,0.519327327327327
/data/annotations/trimaps/Abyssinian_117.png,0.144623441396509,0.390738154613466
/data/annotations/trimaps/Abyssinian_118.png,0.0984144144144144,0.490198198198198
/data/annotations/trimaps/Abyssinian_119.png,0.13006734006734,0.417957351290685
/data/annotations/trimaps/Abyssinian_12.png,0.138734328358209,0.262805970149254
/data/annotations/trimaps/Abyssinian_120.png,0.121619850187266,0.332322097378277
/data/annotations/trimaps/Abyssinian_121.png,0.159365800021282,0.510516794949101
/data/annotations/trimaps/Abyssinian_122.png,0.181330935251799,0.428021582733813
/data/annotations/trimaps/Abyssinian_123.png,0.09403003003003,0.329387387387387
/data/annotations/trimaps/Abyssinian_124.png,0.145123123123123,0.335975975975976
/data/annotations/trimaps/Abyssinian_125.png,0.109292479108635,0.281977715877437
